document_char_count,document_sentence_count,document_sentence_density,document_stopword_count,document_word_count,summary_char_count,summary_sentence_count,summary_sentence_density,summary_stopword_count,summary_word_count
4519,51,0.05749718151071026,403,887,423,4,0.046511627906976744,41,86
8674,114,0.05643564356435644,1189,2020,318,6,0.08695652173913043,34,69
9545,104,0.05083088954056696,1110,2046,520,6,0.0594059405940594,46,101
2717,32,0.05460750853242321,287,586,259,5,0.09259259259259259,30,54
8279,111,0.06386651323360185,902,1738,430,4,0.05333333333333334,35,75
5252,49,0.04359430604982206,587,1124,444,5,0.053763440860215055,41,93
12144,120,0.04489337822671156,1393,2673,387,5,0.06666666666666667,32,75
6120,91,0.06472261735419631,742,1406,265,4,0.07547169811320754,20,53
3916,44,0.052132701421800945,440,844,487,4,0.042105263157894736,40,95
4227,48,0.05240174672489083,479,916,303,3,0.04477611940298507,35,67
8409,112,0.06063887384948565,1001,1847,353,3,0.04838709677419355,24,62
3558,39,0.054016620498614956,394,722,271,3,0.05660377358490566,23,53
9030,87,0.04588607594936709,1035,1896,346,3,0.046875,26,64
6624,79,0.052110817941952506,814,1516,421,4,0.047619047619047616,39,84
8639,121,0.06092648539778449,1153,1986,395,4,0.05405405405405406,31,74
4107,30,0.036101083032490974,439,831,275,4,0.0784313725490196,19,51
4496,84,0.08069164265129683,567,1041,244,3,0.058823529411764705,26,51
4078,39,0.04808877928483354,411,811,415,6,0.075,33,80
2476,19,0.033928571428571426,306,560,189,3,0.075,16,40
8632,105,0.05639097744360902,1037,1862,405,5,0.06172839506172839,37,81
9035,88,0.04286410131514856,1132,2053,335,4,0.05714285714285714,31,70
8637,117,0.06270096463022508,1016,1866,189,3,0.08823529411764706,13,34
17846,290,0.07603565810173046,1921,3814,223,4,0.07272727272727272,29,55
3504,40,0.05532503457814661,353,723,560,5,0.046296296296296294,48,108
7274,74,0.04365781710914454,958,1695,353,3,0.04411764705882353,32,68
3966,35,0.044472681067344345,375,787,339,5,0.07246376811594203,34,69
8508,105,0.055205047318611984,1086,1902,427,6,0.06741573033707865,46,89
11224,188,0.07556270096463022,1372,2488,226,2,0.046511627906976744,19,43
9538,135,0.06502890173410404,1059,2076,312,4,0.0625,28,64
7504,75,0.04722921914357683,826,1588,325,4,0.058823529411764705,33,68
5986,68,0.05155420773313116,734,1319,301,4,0.06451612903225806,27,62
3370,23,0.0368,270,625,400,6,0.06896551724137931,42,87
18040,193,0.05230352303523035,1867,3690,196,3,0.07894736842105263,15,38
6030,80,0.058997050147492625,782,1356,400,5,0.06329113924050633,36,79
4692,55,0.0537109375,558,1024,271,3,0.05357142857142857,27,56
3509,39,0.05752212389380531,332,678,464,5,0.054945054945054944,39,91
3266,38,0.05314685314685315,389,715,234,3,0.057692307692307696,24,52
4348,66,0.06560636182902585,538,1006,298,4,0.06896551724137931,25,58
7415,80,0.0535475234270415,752,1494,357,4,0.05714285714285714,33,70
3316,30,0.04643962848297214,305,646,444,7,0.07608695652173914,43,92
10776,157,0.06993318485523385,1091,2245,310,6,0.08,38,75
8138,78,0.0417558886509636,1087,1868,382,3,0.03409090909090909,41,88
3123,35,0.053516819571865444,323,654,460,5,0.056818181818181816,36,88
3554,33,0.05132192846034215,290,643,419,7,0.08974358974358974,31,78
3440,32,0.04892966360856269,279,654,427,6,0.06741573033707865,37,89
15635,176,0.05041535376682899,1842,3491,394,3,0.041666666666666664,26,72
8658,78,0.04213938411669368,941,1851,466,5,0.052083333333333336,48,96
9734,106,0.0484903934126258,1243,2186,380,4,0.04819277108433735,44,83
3156,27,0.045454545454545456,285,594,443,7,0.08641975308641975,35,81
3612,49,0.06901408450704226,327,710,394,8,0.10666666666666667,30,75
15515,243,0.0656224682689711,1987,3703,198,2,0.05263157894736842,12,38
14430,147,0.04665185655347509,1716,3151,170,2,0.058823529411764705,14,34
5751,97,0.0737082066869301,698,1316,349,3,0.041666666666666664,35,72
11206,114,0.04689428218839983,1342,2431,416,5,0.06172839506172839,36,81
5441,77,0.06368899917287014,668,1209,372,6,0.075,36,80
11800,129,0.052825552825552825,1346,2442,430,5,0.054945054945054944,41,91
10050,118,0.05186813186813187,1305,2275,236,3,0.075,16,40
9205,162,0.0776978417266187,1088,2085,342,5,0.07575757575757576,29,66
13099,207,0.06941649899396378,1553,2982,186,2,0.05128205128205128,16,39
6158,84,0.06167400881057269,746,1362,179,3,0.07317073170731707,20,41
13206,205,0.06666666666666667,1682,3075,259,3,0.06,22,50
3170,26,0.03591160220994475,409,724,396,5,0.06097560975609756,38,82
8760,112,0.053231939163498096,1260,2104,319,4,0.058823529411764705,33,68
9689,101,0.04987654320987654,1092,2025,393,5,0.06944444444444445,33,72
11792,138,0.05273213603362629,1447,2617,146,3,0.1,12,30
6555,83,0.057799442896935935,799,1436,403,5,0.05952380952380952,36,84
8459,83,0.04583103257868581,1023,1811,400,4,0.04938271604938271,36,81
4685,38,0.042363433667781496,437,897,194,3,0.08333333333333333,12,36
10723,59,0.02736549165120594,1030,2156,478,4,0.043478260869565216,35,92
10625,115,0.04991319444444445,1296,2304,593,5,0.041666666666666664,54,120
13523,147,0.05013642564802183,1652,2932,198,2,0.05555555555555555,8,36
2441,19,0.03298611111111111,340,576,197,2,0.05714285714285714,14,35
3855,73,0.07464212678936605,454,978,123,2,0.10526315789473684,6,19
6082,77,0.059322033898305086,698,1298,259,3,0.06666666666666667,17,45
11220,174,0.06373626373626373,1566,2730,213,3,0.07142857142857142,18,42
5729,61,0.047250193648334625,732,1291,323,4,0.05555555555555555,39,72
1064,20,0.078125,104,256,107,2,0.13333333333333333,3,15
2813,43,0.07401032702237521,271,581,161,2,0.06666666666666667,8,30
4187,51,0.05477980665950591,429,931,392,9,0.1232876712328767,26,73
11182,157,0.06361426256077796,1348,2468,227,3,0.06521739130434782,18,46
13982,155,0.0519611129735166,1585,2983,235,3,0.07692307692307693,9,39
9726,147,0.07043603258265453,1165,2087,243,3,0.06521739130434782,16,46
14486,152,0.048131728942368585,1820,3158,222,3,0.08108108108108109,16,37
8427,80,0.04512126339537507,892,1773,349,3,0.04285714285714286,33,70
12016,98,0.03969218307006885,1301,2469,291,3,0.046153846153846156,29,65
16461,146,0.039836289222373804,2078,3665,256,4,0.0784313725490196,24,51
11087,110,0.04678860059549128,1266,2351,352,3,0.046153846153846156,28,65
8351,62,0.032752245113576335,1060,1893,217,2,0.046511627906976744,21,43
15794,284,0.08036219581211092,1883,3534,165,2,0.06060606060606061,12,33
3260,18,0.027522935779816515,318,654,455,5,0.05952380952380952,36,84
2866,33,0.05759162303664921,272,573,247,6,0.1276595744680851,21,47
7896,63,0.03763440860215054,898,1674,231,4,0.07692307692307693,25,52
14225,160,0.04952027236149799,1825,3231,260,3,0.058823529411764705,21,51
5860,62,0.04870384917517675,723,1273,236,3,0.06818181818181818,16,44
6524,100,0.06510416666666667,864,1536,305,3,0.046875,6,64
3433,17,0.020531400966183576,468,828,253,3,0.06382978723404255,19,47
1487,10,0.046948356807511735,81,213,144,2,0.08,7,25
10266,88,0.04247104247104247,1090,2072,293,3,0.05,25,60
6988,65,0.045170257123002086,764,1439,525,5,0.05263157894736842,42,95
4021,57,0.06418918918918919,477,888,232,3,0.06521739130434782,18,46
2103,31,0.06813186813186813,231,455,286,3,0.05660377358490566,21,53
9843,112,0.051329055912007336,1215,2182,403,7,0.07865168539325842,45,89
8857,77,0.04061181434599156,1067,1896,339,3,0.0410958904109589,36,73
10341,102,0.049707602339181284,966,2052,386,4,0.04819277108433735,37,83
7866,68,0.04148871262965223,824,1639,493,7,0.07,41,100
3937,33,0.036830357142857144,505,896,283,3,0.05660377358490566,16,53
5492,77,0.062146892655367235,707,1239,185,2,0.0625,12,32
2251,16,0.0326530612244898,256,490,349,4,0.06060606060606061,28,66
8950,57,0.031914893617021274,920,1786,566,5,0.038461538461538464,74,130
13527,233,0.07636840380203212,1641,3051,220,3,0.075,16,40
10605,138,0.059559775571860166,1219,2317,232,4,0.09302325581395349,19,43
12414,127,0.05027711797307997,1282,2526,360,4,0.06060606060606061,27,66
6994,64,0.04174820613176777,854,1533,439,3,0.037037037037037035,32,81
26634,295,0.04867986798679868,3281,6060,214,3,0.06818181818181818,21,44
7004,125,0.0778816199376947,880,1605,244,3,0.06,22,50
11659,226,0.08423406634364518,1405,2683,161,4,0.12121212121212122,14,33
6480,68,0.04941860465116279,733,1376,256,3,0.06521739130434782,16,46
4568,45,0.04554655870445344,571,988,445,4,0.04819277108433735,32,83
13905,194,0.06015503875968992,1855,3225,349,4,0.06557377049180328,18,61
4271,39,0.04276315789473684,483,912,152,2,0.07692307692307693,9,26
5254,70,0.05862646566164154,648,1194,210,3,0.07142857142857142,16,42
10255,117,0.05342465753424658,1095,2190,279,3,0.05660377358490566,18,53
8495,114,0.06593406593406594,892,1729,154,2,0.07407407407407407,9,27
4218,48,0.05228758169934641,504,918,235,3,0.075,15,40
10910,117,0.04918032786885246,1263,2379,329,4,0.06557377049180328,21,61
4067,43,0.055412371134020616,350,776,369,6,0.09090909090909091,29,66
9867,135,0.061419472247497726,1163,2198,255,2,0.037037037037037035,24,54
7597,91,0.05781448538754765,793,1574,365,5,0.0684931506849315,29,73
11783,127,0.052653399668325045,1216,2412,337,4,0.05405405405405406,32,74
8211,91,0.048793565683646116,1030,1865,401,4,0.046511627906976744,43,86
4500,41,0.04253112033195021,512,964,304,4,0.06349206349206349,30,63
4499,54,0.04851752021563342,609,1113,349,4,0.05714285714285714,35,70
3374,33,0.04984894259818731,304,662,451,5,0.054945054945054944,38,91
7129,82,0.05203045685279188,871,1576,292,5,0.09259259259259259,22,54
9003,81,0.044069640914037,927,1838,371,4,0.05333333333333334,35,75
11868,188,0.06896551724137931,1524,2726,180,2,0.05714285714285714,14,35
4905,31,0.029411764705882353,594,1054,307,3,0.05555555555555555,19,54
13785,146,0.04865044985004998,1578,3001,312,4,0.06153846153846154,26,65
11243,146,0.06093489148580968,1272,2396,227,3,0.06976744186046512,14,43
11491,175,0.06483882919599852,1504,2699,240,3,0.061224489795918366,22,49
4861,66,0.06364513018322084,551,1037,458,4,0.043478260869565216,39,92
10099,53,0.023927765237020317,1214,2215,332,3,0.05172413793103448,20,58
8248,97,0.05709240729841083,876,1699,457,7,0.07526881720430108,41,93
3203,33,0.054365733113673806,261,607,458,5,0.06172839506172839,32,81
13660,178,0.05983193277310924,1518,2975,311,3,0.05357142857142857,24,56
2891,31,0.04776579352850539,296,649,439,7,0.07446808510638298,38,94
10487,150,0.06446067898581866,1283,2327,165,2,0.06666666666666667,14,30
12638,162,0.053465346534653464,1806,3030,226,3,0.061224489795918366,23,49
2522,39,0.06678082191780822,319,584,243,3,0.06666666666666667,14,45
9074,92,0.04917156600748263,951,1871,244,3,0.0625,22,48
7270,88,0.05778069599474721,757,1523,421,3,0.04,29,75
13681,199,0.0674119241192412,1542,2952,231,3,0.06521739130434782,18,46
9898,98,0.04581580177653109,1174,2139,449,4,0.047058823529411764,38,85
12477,139,0.04985652797704448,1580,2788,211,2,0.05128205128205128,15,39
3882,41,0.05263157894736842,393,779,361,4,0.05555555555555555,32,72
13377,349,0.11047799936688825,1478,3159,161,3,0.08571428571428572,12,35
6222,103,0.07341411261582323,752,1403,271,4,0.07692307692307693,21,52
13951,133,0.043209876543209874,1709,3078,218,2,0.044444444444444446,19,45
9658,82,0.04045387271830291,1116,2027,278,4,0.07692307692307693,26,52
4725,43,0.04312938816449348,552,997,342,4,0.06060606060606061,32,66
8211,117,0.06190476190476191,1109,1890,283,3,0.05357142857142857,22,56
6253,88,0.06236711552090716,816,1411,264,3,0.06666666666666667,18,45
10060,102,0.0504950495049505,1046,2020,388,4,0.05333333333333334,34,75
12289,155,0.05624092888243832,1497,2756,218,4,0.08333333333333333,19,48
1067,7,0.03111111111111111,100,225,270,3,0.05660377358490566,22,53
2719,40,0.06546644844517185,320,611,195,2,0.05263157894736842,12,38
9418,120,0.05649717514124294,1160,2124,214,3,0.07894736842105263,15,38
12893,153,0.05214723926380368,1618,2934,321,7,0.09722222222222222,34,72
8705,78,0.04096638655462185,1039,1904,302,6,0.09230769230769231,30,65
9583,100,0.047687172150691466,1148,2097,373,8,0.09411764705882353,36,85
13594,149,0.05226236408277797,1531,2851,350,5,0.078125,23,64
7102,69,0.04735758407687028,737,1457,358,4,0.05405405405405406,39,74
10163,92,0.04170444242973708,1215,2206,291,3,0.046875,31,64
2433,21,0.046875,186,448,402,4,0.05555555555555555,28,72
9716,107,0.04868061874431301,1111,2198,370,4,0.05714285714285714,25,70
9229,71,0.0353409656545545,1117,2009,394,3,0.041666666666666664,27,72
7608,76,0.04603270745003028,925,1651,259,3,0.06521739130434782,19,46
11302,121,0.05020746887966805,1277,2410,241,3,0.06521739130434782,21,46
9404,161,0.07232704402515723,1187,2226,353,3,0.05172413793103448,20,58
16253,114,0.03209459459459459,1990,3552,297,3,0.05,21,60
6072,74,0.052781740370898715,747,1402,236,3,0.07142857142857142,16,42
14961,121,0.03963314772355061,1541,3053,239,3,0.06976744186046512,16,43
7604,59,0.036737235367372355,859,1606,308,3,0.05,26,60
6851,89,0.06202090592334495,800,1435,476,5,0.05555555555555555,36,90
6364,83,0.0552964690206529,842,1501,424,4,0.046511627906976744,35,86
7092,72,0.045859872611464965,858,1570,237,3,0.05357142857142857,27,56
10446,117,0.04808877928483354,1373,2433,255,4,0.06896551724137931,26,58
6159,68,0.05308352849336456,640,1281,280,4,0.06153846153846154,27,65
3614,40,0.0517464424320828,402,773,262,2,0.038461538461538464,23,52
6921,174,0.10895428929242329,831,1597,315,3,0.047619047619047616,30,63
5607,81,0.07006920415224914,599,1156,362,4,0.05405405405405406,30,74
3436,39,0.05454545454545454,359,715,403,6,0.06521739130434782,39,92
3588,33,0.04896142433234421,313,674,412,7,0.08333333333333333,38,84
3199,22,0.03648424543946932,269,603,418,7,0.08235294117647059,36,85
16148,214,0.0565987833906374,2148,3781,255,3,0.061224489795918366,20,49
6806,86,0.055591467356173235,815,1547,342,3,0.039473684210526314,38,76
13605,155,0.04778051787916153,1795,3244,231,3,0.057692307692307696,23,52
7474,82,0.05283505154639175,782,1552,534,5,0.04672897196261682,45,107
13943,171,0.0560655737704918,1681,3050,219,2,0.046511627906976744,17,43
2267,22,0.044444444444444446,255,495,283,4,0.06779661016949153,26,59
11765,132,0.05132192846034215,1380,2572,256,5,0.08620689655172414,26,58
4246,53,0.057483731019522775,489,922,174,3,0.1,10,30
3158,34,0.054838709677419356,283,620,306,6,0.1,27,60
9869,153,0.06778910057598582,1136,2257,231,3,0.061224489795918366,19,49
9279,102,0.0530421216848674,1017,1923,377,4,0.06153846153846154,19,65
8703,75,0.0397456279809221,1037,1887,352,3,0.041666666666666664,33,72
7500,61,0.03922829581993569,829,1555,385,4,0.056338028169014086,25,71
6403,68,0.054140127388535034,632,1256,370,4,0.05405405405405406,33,74
3923,27,0.032066508313539195,460,842,381,4,0.04878048780487805,38,82
9117,130,0.06483790523690773,1098,2005,334,4,0.07017543859649122,21,57
9041,95,0.04844467108618052,1089,1961,298,3,0.05172413793103448,28,58
11862,150,0.055350553505535055,1474,2710,263,3,0.05660377358490566,25,53
12065,102,0.037875974749350165,1421,2693,118,2,0.09090909090909091,6,22
3363,48,0.06091370558375635,436,788,319,4,0.05970149253731343,32,67
10541,95,0.03968253968253968,1313,2394,371,4,0.05263157894736842,37,76
3466,24,0.036418816388467376,311,659,357,5,0.07246376811594203,34,69
8831,103,0.05421052631578947,1025,1900,294,5,0.09259259259259259,25,54
16336,124,0.03525732158089281,1913,3517,121,2,0.07407407407407407,10,27
9763,96,0.0481203007518797,999,1995,368,6,0.08695652173913043,28,69
4994,50,0.04849660523763336,546,1031,342,3,0.04411764705882353,29,68
3552,23,0.03185595567867036,404,722,296,3,0.05,24,60
5581,54,0.045531197301854974,638,1186,507,5,0.046296296296296294,47,108
9829,87,0.042192046556741025,1066,2062,500,5,0.05319148936170213,40,94
8530,54,0.03110599078341014,931,1736,268,4,0.07407407407407407,25,54
8046,101,0.058823529411764705,881,1717,507,5,0.04807692307692308,42,104
6181,98,0.07091172214182344,767,1382,192,4,0.1,18,40
10578,86,0.03820524211461573,1204,2251,272,4,0.07017543859649122,24,57
6525,59,0.04322344322344322,686,1365,486,5,0.05319148936170213,38,94
6758,57,0.03720626631853786,851,1532,421,4,0.043478260869565216,47,92
5559,95,0.07381507381507381,673,1287,267,3,0.058823529411764705,19,51
15806,184,0.0530565167243368,1909,3468,225,3,0.07142857142857142,18,42
1550,21,0.05785123966942149,202,363,293,4,0.0625,31,64
2987,26,0.03939393939393939,344,660,457,4,0.0449438202247191,33,89
12315,141,0.052789217521527515,1418,2671,197,2,0.05263157894736842,13,38
5195,52,0.04864359214218896,518,1069,223,4,0.09523809523809523,13,42
10259,126,0.05232558139534884,1320,2408,358,5,0.06172839506172839,35,81
9603,107,0.048836147877681424,1213,2191,370,6,0.07407407407407407,36,81
2631,34,0.058519793459552494,309,581,191,3,0.07317073170731707,17,41
8821,114,0.06031746031746032,960,1890,374,3,0.04054054054054054,29,74
2371,20,0.03861003861003861,270,518,199,3,0.06382978723404255,24,47
5959,63,0.04751131221719457,749,1326,372,4,0.056338028169014086,29,71
7921,49,0.027809307604994324,1050,1762,258,4,0.07142857142857142,32,56
2982,46,0.07087827426810478,356,649,350,5,0.07936507936507936,26,63
3874,33,0.044058744993324434,347,749,461,7,0.08333333333333333,33,84
8531,69,0.03826955074875208,1009,1803,408,4,0.04597701149425287,45,87
13727,153,0.05019685039370079,1613,3048,227,3,0.06666666666666667,16,45
14136,209,0.06688,1690,3125,228,4,0.09523809523809523,16,42
3531,27,0.04066265060240964,311,664,446,5,0.06666666666666667,24,75
5737,42,0.035623409669211195,629,1179,619,6,0.048,59,125
10970,69,0.027777777777777776,1362,2484,454,5,0.0625,35,80
0,0,0.0,0,0,208,3,0.07894736842105263,15,38
5794,36,0.02924451665312754,658,1231,318,4,0.06349206349206349,28,63
6511,74,0.05013550135501355,870,1476,189,3,0.07894736842105263,16,38
13389,142,0.050932568149210905,1404,2788,306,7,0.11475409836065574,26,61
6974,80,0.05710206995003569,716,1401,385,3,0.04285714285714286,26,70
3407,49,0.06405228758169934,411,765,191,4,0.0975609756097561,19,41
7499,42,0.02959830866807611,679,1419,399,5,0.07142857142857142,25,70
1602,16,0.045845272206303724,179,349,276,4,0.07407407407407407,21,54
2037,30,0.06960556844547564,229,431,285,4,0.06896551724137931,31,58
12794,148,0.05457227138643068,1485,2712,348,3,0.04411764705882353,31,68
9754,92,0.04549950544015826,1045,2022,280,5,0.08771929824561403,24,57
9905,115,0.049891540130151846,1274,2305,212,3,0.08108108108108109,13,37
16289,243,0.0675187552097805,1976,3599,287,3,0.04918032786885246,31,61
8763,74,0.0397422126745435,969,1862,361,5,0.06666666666666667,33,75
8004,62,0.03961661341853035,835,1565,462,5,0.050505050505050504,51,99
5079,62,0.05227655986509275,673,1186,340,4,0.0547945205479452,35,73
3459,34,0.05238828967642527,272,649,391,6,0.08333333333333333,25,72
3343,38,0.05241379310344828,370,725,362,4,0.05333333333333334,35,75
15568,154,0.04571089344018997,1930,3369,220,3,0.07894736842105263,16,38
8016,64,0.04071246819338423,794,1572,473,5,0.058823529411764705,37,85
3619,47,0.06564245810055866,333,716,284,3,0.05172413793103448,20,58
